statement_no,debate,night,speaker,speaker_type,timestamp,statement
480,2,1,Sanders,candidate,05:55,"Yeah, okay. You’re looking, I believe, at that the only member of Congress who not only voted against these disastrous trade agreements, NAFTA, PNTR with China, which costs us over four million jobs, but also helped lead the effort against these agreements."
481,2,1,Sanders,candidate,06:14,"Now, Elizabeth is absolutely right. If anybody here thinks that corporate America gives one damn about the average American worker, you’re mistaken. If they can save five cents by going to China, Mexico, or Vietnam, or any place else, that’s exactly what they will do."
482,2,1,Sanders,candidate,06:31,"As president, let me tell you what I will do. These guys line up at the federal troughs. They want military contracts, they want all kinds of contracts. Well, under my administration, you ain’t going to get those contracts if you throw American workers out on the street."
483,2,1,Lemon,proctor,06:46,"Senator Sanders. thank you very much. Governor Hickenlooper, your response."
484,2,1,Hickenlooper,candidate,06:49,"So I think, again, I think Congressman Delaney has got a point here, and there is a way of looking at trade that is therapeutic. The bottom line is you talk to any economist, there is not a single example in history where a trade war had a winner. Trade wars are for losers, and the bottom line is we’ve got to recognize, let’s negotiate a better trade deal, but you’re not going to win against China in a trade war when they’ve got 25% of our total debt."
485,2,1,Hickenlooper,candidate,07:15,"And step back and look. Here’s Trump, gives that giant tax cut, and at the same time so we’re paying in tariffs about, oh, $800-1,200 per household, and then we give this incredible tax cut to the rich. Essentially what’s happening is now he’s transferred that tax obligation onto the middle class. That’s what’s outrageous. But tariffs are not the solution."
486,2,1,Lemon,proctor,07:37,"Governor, thank you. Senator Warren."
487,2,1,Warren,candidate,07:38,"Anyone who thinks that these trade deals are mostly about tariffs just don’t understand what’s going on. Look at the new NAFTA 2.0. What’s the central feature? It’s to help pharmaceutical companies get longer periods of exclusivity so they can charge Canadians, Americans, and Mexicans more money and make more profits. That’s what trade deals have…"
488,2,1,Buttigieg,candidate,08:03,… rid of loans.
489,2,1,Bash,proctor,08:04,"Thank you, Mayor Buttigieg. Senator Sanders, you want to forgive all student loan debt?"
490,2,1,Sanders,candidate,08:09,"As a matter of fact, I do, but before I get into that, the major issue that we don’t talk about in Congress, you don’t talk about in the media, is the massive level of income and wealth inequality in America. You got three people who own more wealth than the bottom 90%. You got 1% that owns more wealth than the bottom 92%. 49% of all new income goes to the top 1%."
491,2,1,Sanders,candidate,08:36,"Companies like Amazon and billionaires out there do not pay one nickel in federal income tax, and we’ve got 500,000 people sleeping out on the street. What we need is a political revolution that tells these billionaires and corporate America that they are Americans, they’ll participate in our society, but they have got to start paying their fair share of taxes, period."
492,2,1,Bash,proctor,09:00,Thank you. Senator Sanders. Ms. Williamson-
493,2,1,Warren,candidate,09:01,I’d like to respond.
494,2,1,Bash,proctor,09:02,… you are proposing to make college free for all qualified students. Should the government pay for children from wealthier families to go to college?
495,2,1,Williamson,candidate,09:11,I think that all domestic and international policies should be based on the idea that anything we do to help people thrive is a stimulation to our economy. That’s how you stimulate your economy. So if a few people take advantage but there are four or five people who are going to take the money that they then have in the bank…
496,2,1,Williamson,candidate,09:30,"When you look at this $1.5 trillion college debt, this is why I agree with Bernie or I would be the, okay, why don’t we swap it? We had a $2 trillion tax cut where 83 cents of every dollar goes to the very, very richest among us. That does not stimulate the economy."
497,2,1,Williamson,candidate,09:45,"If we get rid of this college debt, think of all the young people who will have the discretionary spending, they’ll be able to start their business. The best thing you could do to stimulate the US economy is to get rid of this debt. This is not just about a plan to do it; it’s about a philosophy of governing."
498,2,1,Williamson,candidate,10:01,"And I’ve heard some people hear tonight, I almost wonder why you’re Democrats. You seem to think there’s something wrong about using the instruments of government to help people. That is what government should do. All policy should help people thrive. That is how we will have peace and that is how we will help [crosstalk 00:10:19]."
499,2,1,Bash,proctor,10:18,"Thank you. Thank you, Ms. Williamson. Congressmen O’Rourke, you don’t support free four-year college. Your response to Ms. Williamson."
500,2,1,O'Rourke,candidate,10:23,"I support free two-year college. Earn that associate’s degree, realize your full potential. Debt-free four-year college, but unlike some of the other candidates on the stage, that’s not just for tuition. That is room and books and board, the full cost of being able to better yourself so that you can better this country."
501,2,1,O'Rourke,candidate,10:41,"And then for that school teacher who in many places like Texas is working a second or a third job, full forgiveness for outstanding student loan debt, forgiveness for that person willing to work at the VA and serve our former service members. And we do not do that at the expense of unions. We elevate them as well and make it easier to join an apprenticeship to learn a skill or a trade that you can command for the rest of your life."
502,2,1,Bash,proctor,11:04,"Thank you. Thank you, Congressman. Senator Klobuchar, your response."
503,2,1,Klobuchar,candidate,11:06,"I want to make it easier for kids to go to college, and I think we do it by focusing our resources on the people that need it most. And my problem with some of these plans is they literally would pay for wealthy kids, for Wall Street kids, to go to college. There’s no difference. It says everyone is free. I don’t think that makes sense, and I am very concerned if we do things like that, the debt we’re going to pass on to the next generation and the next generation."
504,2,1,Klobuchar,candidate,11:32,"So what I would do about student loan debt is that I would allow people to refinance it at a better rate, and I would make sure that we improve those student loan repayment programs for our teachers, and expand them so that you literally over five, 10 years can get it paid for if you go into occupations where we don’t have enough workers. I think we need to mesh what we were just talking about with the economy-"
505,2,1,Tapper,proctor,11:56,"Thank you, Senator."
506,2,1,Klobuchar,candidate,11:56,… with our education policy.
507,2,1,Tapper,proctor,11:59,"Thank you, Senator. I want to turn to foreign policy now. Senator Sanders, President Trump has argued that the United States cannot continue to be the “policeman of the world.” You said the exact same thing on a debate stage in 2016. If voters are hearing the same message from you and President Trump on the issue of military intervention, how should they expect that you will be any different from him?"
508,2,1,Sanders,candidate,12:21,"Trump is a pathological liar. I tell the truth. We have been in Afghanistan I think 18 years, in Iraq 16 or 17 years. We have spent $5 trillion on the war on terror, and there are probably more terrorists out there now than before it began."
509,2,1,Sanders,candidate,12:44,"We’re going to spend… The Congress passed, and I will not vote for, a $715 billion military budget more than the 10 next countries combined. What we need is a foreign policy that focuses on diplomacy, ending conflicts by people sitting at a table, not by killing each other. As president of the United States, I will go to the United Nations and not denigrate it, not attack the UN, but bring countries together in the Middle East and all over the world to come to terms with their differences and solve those problems peacefully. The United States-"
510,2,1,Tapper,proctor,13:26,"Thank you, Senator."
511,2,1,Sanders,candidate,13:26,… cannot be the policeman of the world.
512,2,1,Tapper,proctor,13:28,"Thank you, Senator. Governor Hickenlooper, how do you respond to Senator Sanders’ vision for America’s role in the world?"
513,2,1,Hickenlooper,candidate,13:34,"Well, we share the recognition of the incredible cost. People don’t realize that half the soldiers that fought in Iraq and Afghanistan were National Guard. So I went and sent them off in their deployments. Big, noisy hangers. But I also mourned with their families when they didn’t come back."
514,2,1,Hickenlooper,candidate,13:54,"We are able now to, I call it constant engagement, but we should have an international diplomatic approach where we’re talking to everybody. Because if we’re going to deal with climate change and cybersecurity and nuclear proliferation, we’ve got to be talking to everybody, and tariff wars don’t work."
515,2,1,Tapper,proctor,14:10,"Thank you, Governor."
516,2,1,Hickenlooper,candidate,14:11,They’re for losers.
517,2,1,Tapper,proctor,14:11,"Thank you, Governor. I want to go to Congressman Ryan, and I want to turn to the subject of North Korea, which just hours ago launched two short-range ballistic missiles for the second time in less than a week. Congressman, you’ve said that you would not meet with North Korean dictator Kim Jong-un unless you were at least close to a deal. Now, Senator Klobuchar says that she would “always be willing to meet with leaders to discuss policies.” Is that view wrong?"
518,2,1,Ryan,candidate,14:39,"Yeah, I think so. I love Amy Klobuchar, but I think she’s wrong on this one. I don’t think presidents of the United States meet with dictators. We saw what just happened with President Trump. He goes to the demilitarized zone with the leader of North Korea, gives him a huge photo op, gives him global credibility because the most powerful person in the world is sitting there and meeting with him, and weeks later he’s lobbing more missiles."
519,2,1,Ryan,candidate,15:03,"That doesn’t make any sense. We’ve got to demilitarize our foreign policy. We’ve got to make sure that we are engaging these countries all the time. This is very difficult work. I’ve been in Congress 17 years. I sit on a Defense Appropriations Committee. I sat on the Armed Services Committee. This is long, tedious work, much of it done outside of the eye of the TV camera. And as president, you’ve got to monitor that and be very disciplined every day. Don’t go give a dictator a huge win. Sit down and do your job."
520,2,1,Ryan,candidate,15:34,"And the same thing with what’s happening in Central America. He’s cutting the State Department budget. Nicaragua, Guatemala, El Salvador-"
521,2,1,Tapper,proctor,15:42,"Thank you, Congressman."
522,2,1,Ryan,candidate,15:43,… where the migrants are coming from. Go fix the problem at its source and use diplomacy to do it.
523,2,1,Tapper,proctor,15:48,"Senator Klobuchar, your response."
524,2,1,Klobuchar,candidate,15:50,I think we agree. I just think you have to leave open the possibility of meeting with anyone at any place.
525,2,1,Klobuchar,candidate,15:56,"What I don’t like is how this president has handled it. You’ve heard of the Truman doctrine, the Monroe doctrine. He’s done the go it alone doctrine with the rest of the world. He’s taken us out of the climate change agreement, out of the Iran nuclear agreement, out of the Russian nuclear agreement, and I don’t agree with that."
526,2,1,Klobuchar,candidate,16:13,"And when he was just with Vladimir Putin at the G20, when he was asked about invading our democracy, he made a joke. Hundreds of thousands of Americans have lost their lives on the battlefield to protect our democracy and our right to vote."
527,2,1,Tapper,proctor,16:27,Thank you.
528,2,1,Klobuchar,candidate,16:27,"Four little girls in Birmingham, Alabama lost their life in a church at the heights-"
529,2,1,Tapper,proctor,16:31,"Thank you, Senator."
530,2,1,Klobuchar,candidate,16:31,"… of the civil rights amendment. So I do believe you meet with people, but you better have an agenda."
531,2,1,Tapper,proctor,16:37,"Thank you, Senator."
532,2,1,Klobuchar,candidate,16:37,And you better put our interests of our country first. Not the Russians’.
533,2,1,Tapper,proctor,16:40,"Thank you, Senator Klobuchar. Mayor Buttigieg, you served in Afghanistan, where just yesterday two US service members were killed. There are currently about 14,000 US service members in Afghanistan. You’ve said, “One thing everybody can agree on is that we’re getting out of Afghanistan.” Will you withdraw all US service members by the end of your first year in office?"
534,2,1,Buttigieg,candidate,17:03,We will withdraw. We have to.
535,2,1,Tapper,proctor,17:05,In your first year?
536,2,1,Buttigieg,candidate,17:06,"Yes. Look, around the world we will do whatever it takes to keep America safe, but I thought I was one of the last troops leaving Afghanistan when I thought I was turning out the lights years ago."
537,2,1,Buttigieg,candidate,17:20,"Every time I see news about somebody being killed in Afghanistan, I think about what it was like to hear an explosion over there and wonder whether it was somebody that I served with, somebody that I knew, a friend, roommate, colleague."
538,2,1,Buttigieg,candidate,17:33,"We’re pretty close to the day when we will wake up to the news of a casualty in Afghanistan who was not born on 9/11. I was sent into that war by a congressional authorization as well as the president, and we need to talk not only about the need for a president committed to ending endless war, but the fact that Congress has been asleep at the switch."
539,2,1,Buttigieg,candidate,17:56,"And on my watch, I will propose that any authorization for the use of military force have a three-year sunset and have to be renewed because if men and women in the military have the courage to go serve, members of Congress ought to have to summon-"
540,2,1,Tapper,proctor,18:08,"Thank you, Mayor."
541,2,1,Buttigieg,candidate,18:08,… the courage to vote on whether they ought to [crosstalk 00:18:10].
542,2,1,Tapper,proctor,18:10,"Thank you, Mayor. I want to bring in Congressmen O’Rourke. Congressmen O’Rourke, responding, returning rather to the question of whether you would withdraw all US service members from Afghanistan during your first year in office as president, how do you respond, sir?"
543,2,1,O'Rourke,candidate,18:23,"I would in my first term in office. Agree that there is nothing about perpetuating this war already in its 18th year that will make it any better. We’ve satisfied the reasons for our involvement in Afghanistan in the first place, and it’s time to bring those service members back home from Afghanistan, but also from Iraq, also from Yemen and Somalia and Libya and Syria."
544,2,1,O'Rourke,candidate,18:47,"There is no reason for us to be at war all over the world tonight. As president, I will end those wars and we will not start new wars. We will not send more US service members overseas to sacrifice their lives and to take the lives of others in our name. We can resolve-"
545,2,1,Tapper,proctor,19:01,"Thank you, Congressman."
546,2,1,O'Rourke,candidate,19:01,… these challenges peacefully and diplomatically.
547,2,1,Tapper,proctor,19:03,"Thank you, Congressman. Governor Hickenlooper, you disagree. You’ve said that you’re open to keeping some service members in Afghanistan beyond your first term."
548,2,1,Hickenlooper,candidate,19:11,I look at it as a-
549,2,1,Tapper,proctor,19:12,Please respond.
550,2,1,Hickenlooper,candidate,19:12,"… humanitarian issue, and with all due respect, you’re looking at the condition of women. If we completely-"
551,2,1,Williamson,candidate,19:18,Thank you.
552,2,1,Hickenlooper,candidate,19:18,"… pull our troops out of there, you’re going to see a humanitarian disaster that will startle and frighten every man, woman, and child in this country."
553,2,1,Hickenlooper,candidate,19:28,"I mean, we have troops in over 400 different locations around the world. Most of them are small, they’re peacekeeping. They’re not greatly at risk. We’re going to have to be in Afghanistan. Look at the progress that’s happened in that country. We’re going to turn our backs and walk away from people that have risked their lives to help them build a different future for Afghanistan and that part of the world?"
554,2,1,Tapper,proctor,19:48,"Thank you, Governor. Thank you, Governor. Senator Warren, you want to make it US policy that the US will never use a nuclear weapon unless another country uses one first. Now, President Obama reportedly considered that policy, but ultimately decided against it. Why should the US tie its own hands with that policy?"
555,2,1,Warren,candidate,20:07,"Because it makes the world safer. The United States is not going to use nuclear weapons preemptively, and we need to say so to the entire world. It reduces the likelihood that someone miscalculate, someone misunderstands."
556,2,1,Warren,candidate,20:24,"Our first responsibility is to keep ourselves safe, and what’s happening right now with Donald Trump as they keep expanding the different ways that we have nuclear weapons, the different ways that they can be used, puts us all at risk."
557,2,1,Warren,candidate,20:39,"You know, we talk about what’s happening around the world. I have three older brothers who served in the military. I see that they would do anything. Our military is the best on earth, but we should not be asking our military to take on jobs that do not have a military solution. We need to use our diplomatic tools, our economic tools, and if we’re going to send someone into war, we better have a plan for how we’re going to get them out on the other end."
558,2,1,Tapper,proctor,21:08,"Thank you, Senator. Governor Bullock, your response to Senator Warren’s proposal to the US never use a nuclear weapon first?"
559,2,1,Bullock,candidate,21:15,"I wouldn’t want to take that off the table. I think America’s strength, we have to be able to say that."
560,2,1,Bullock,candidate,21:20,"Look, never, I hope certainly in my term or anyone else, would we really even get close to pulling that trigger, but by the same token, America’s strength… And look, this president’s made American first is America alone. Our allies no longer trust us. Our adversaries are with us. But going from a position of strength, we should be negotiating down so there aren’t nuclear weapons, but drawing those lines in sand at this point I wouldn’t do."
561,2,1,Tapper,proctor,21:52,"Thank you, Governor. Senator Warren, your response."
562,2,1,Warren,candidate,21:53,"We don’t expand trust around the world by saying, “No, we might be the first ones to use a nuclear weapon.” That puts the entire world at risk and puts us at risk right in the middle of this. At a time when Donald Trump is pulling out of our nuclear negotiations, expanding the opportunities for nuclear proliferation around the world, has pulled us out of the deal in Iran, and Iran is now working on its nuclear weapon, the world gets closer and closer to nuclear warfare."
563,2,1,Lemon,proctor,22:27,"[crosstalk 00:00:22:27], Senator."
564,2,1,Warren,candidate,22:27,We have to have an-
565,2,1,Lemon,proctor,22:29,Senator.
566,2,1,Warren,candidate,22:29,… announced policy that is one the entire world can live with. We need to make that clear. We will respond-
567,2,1,Lemon,proctor,22:36,"Thank you, Senator Warren."
568,2,1,Warren,candidate,22:37,"… if someone else does, but not first."
569,2,1,Lemon,proctor,22:38,"Governor Bullock, please respond."
570,2,1,Bullock,candidate,22:40,"Part I agree with, but by the [inaudible 00:22:43], like we need to get back to nuclear proliferation."
571,2,1,Warren,candidate,22:45,What?
572,2,1,Bullock,candidate,22:46,"But when you have folks… Deproliferation, reducing that. But at the same time, when you actually have Korea, when you have others, I don’t want to turn around and say, “Well, Detroit has to be gone before we would ever use that” when so many crazy folks are getting closer to having nuclear weapon. I don’t want them to think, “I could strike this country” and I and we as the United States of America wouldn’t do a thing. Part of the strength really is the ability to deter."
573,2,1,Lemon,proctor,23:17,"Governor Bullock. [crosstalk 00:23:18]. Governor, thank you very much. Moving on now."
574,2,1,Sanders,candidate,23:20,Could I add something to that discussion?
575,2,1,Lemon,proctor,23:21,"Moving on now. Please, Senator. Senator, please. Moving on now. As you know, to serve as president of the United States, all of you know this, you have to be at least 35 years old. So Mayor Buttigieg, you just qualified. You’re 37, the youngest candidate in this field. Standing next to you is the oldest candidate, Bernie Sanders, at age 77. Should voters take into consideration age when choosing a presidential candidate?"
576,2,1,Buttigieg,candidate,23:47,I don’t care how old you are. I care about your vision. But I do think it matters that we have a new generation of leaders stepping up around the world. Leaders like the… I actually think it’s good that the prime minister of New Zealand has gotten a lot of attention in Democratic debates. She’s masterful. She is younger than I would be when I take office.
577,2,1,Buttigieg,candidate,24:07,"This is the kind of trend America might be leading instead of following, but only if it’s actually backed by the right vision. And we can have great presidents at any age. What I will say is we need the kind of vision that’s going to win. We cannot have a vision that amounts to back to normal. Because the only reason we got this president is that normal didn’t work. We have to be ready to take on this president."
578,2,1,Buttigieg,candidate,24:29,"And by the way, something that hasn’t been talked about as much tonight, take on his enablers in Congress. You know, when David Duke… When David Duke ran for Congress, ran for governor, the Republican Party 20 years ago ran away from him. Today, they are supporting naked racism in the White House who were at best silent about it."
579,2,1,Buttigieg,candidate,24:49,"And if you were watching this at home and you are a Republican member of Congress, consider the fact that when the sun sets on your career and they are writing your story of all the good and bad things you did in your life, the thing you will be remembered for is whether in this moment with this president, you found the courage to stand up to him or you continue to put party over country."
580,2,1,Lemon,proctor,25:15,"Thank you, Mayor. Senator Sanders, as the senior statesman of the group, please respond to Mayor Buttigieg."
581,2,1,Sanders,candidate,25:18,"Well, Pete is right. It’s a question of vision, that’s what it is. Whether you’re young, whether you’re old, whether you’re in between. And my vision among other things says that if we’re going to fight for healthcare, we don’t take money from the drug companies or the insurance companies. And I have asked all of the candidates who are running to say they will not accept money from those entities who in my view are going to war against the American people in terms of healthcare. That’s a new vision."
582,2,1,Sanders,candidate,25:52,"A new vision says that we must cancel completely student debt because the younger generation in this country today, for the first time in modern American history, will have a lower standard of living than their parents."
583,2,1,Lemon,proctor,26:09,"Thank you, Senator Sanders. The debate continues right after this. [crosstalk 00:26:13]. Please."
584,2,1,Tapper,proctor,00:01,"We have covered a lot of ground tonight. Now it is time for closing statements. You will each receive one minute. Governor Bullock, we’re going to begin with you."
585,2,1,Bullock,candidate,00:08,"Thanks Jake. I was raised in a single parent household, at times paycheck to paycheck. Only knew there was a governor’s house in town because I delivered newspapers to it. So, I’ve made it about four blocks in life. Worked my way through college. Paid my way through law school. I had a chance to actually go from delivering newspapers to the governor’s house as a kid to now raising our three kids in it."
586,2,1,Bullock,candidate,00:34,"We’ve got to recognize for far too many people in America, that shot no longer exists. For far too many in this country, it never has. I’m running for president to beat Donald Trump, win back the places we lost and make sure that Americans know that where Washington’s left them behind in their economy and their political system, I’ll be there."
587,2,1,Bullock,candidate,00:58,This isn’t a choice just between center and left. We don’t have to choose between what we don’t want and what we can’t afford. Folks want a different way. They want to believe the economy and our democracy can work for us. That’s why I’m running for president.
588,2,1,Tapper,proctor,01:14,Thank you. Miss Williamson.
589,2,1,Williamson,candidate,01:16,"Yes. Our problem is not just that we need to defeat Donald Trump. We need a plan to solve institutionalized hatred, collectivized hatred and White nationalism. In order to do that, we need more than political insight, or game, and wonkiness, and intellectual argument. Those things will not defeat Donald Trump."
590,2,1,Williamson,candidate,01:35,"We need some radical truth telling, not just to talk about healthcare but talk about why we’re so sick all the time. We need to have a serious conversation about race and what is truly owed. Even on the subject of foreign policy, it’s all about symptoms and not about cars. We need to talk about the fact that the United States has sacrificed our moral leadership, the fact that countries see us not only domestically but internationally with policies that simply support our corporate overlords."
591,2,1,Williamson,candidate,02:01,"The fact that our national defense agenda is driven more by short-term profits for defense contractors than by genuine peace building. There’s some corruption that’s so deep, ladies and gentleman. Until the Democratic Party is ready to speak to deeper corruption knowing that we ourselves sometimes because of our own corporate donations have participated, then I’m afraid those who vote for Trump will continue to vote for Trump and those who might not like Donald Trump will continue to stay home."
592,2,1,Williamson,candidate,02:30,"I want a politics that goes much deeper. I want a politics that speaks to the heart, because the only way to fight … you keep talking about how we’re going to fight Donald Trump. You can’t fight dog whistles, you have to override them. The only way you can override them is with new voices, voices of energy that only come from the fact that America has been willing to live up to our own mistakes, atone for our own mistakes, make amends for our own mistakes, love each other, love our democracy, love future generations, something emotional and psychological that will not be emerging from anything on this stage. It will emerge from something I’m the one who’s qualified to bring forth."
593,2,1,Tapper,proctor,03:09,Congressman Delaney.
594,2,1,Delaney,candidate,03:11,"Thank you Jake. John F. Kennedy famously said, “We should not seek the Republican answer. We should not seek the Democratic answer. We should seek the right answer.” He was right when he said, and he’s right today as well."
595,2,1,Delaney,candidate,03:24,"Donald Trump is the symptom of a disease, and the disease is divisiveness. I’m the only one on this stage talking about curing that disease with big ideas like national service by focusing on actually solving problems. If we work together, we can fix healthcare and build infrastructure. We can invest in not just technology but people and entrepreneurs, whether they be in Storm Lake, Iowa or Detroit, Michigan or Baltimore, Maryland."
596,2,1,Delaney,candidate,03:54,"We can fight climate change and reimagine our education system, but we have to do it with real solutions not impossible promises. Isn’t it time we had a president who was a leader in both the private sector and in government to lead us into the future? I promise as president I will restore vision, unity, and leadership and decency to this country. That’s why I’m running for president. Thank you."
597,2,1,Tapper,proctor,04:24,Congressman Ryan.
598,2,1,Ryan,candidate,04:27,"In a few minutes, all of the pundits are going to be looking at this debate and saying, “Well, who captured the left lane? Who captured the center lane? Who captured the moderate lane?” I hope tonight at some level I captured your imagination, your imagination about what this country could be like if we united, if we put together real policies that weren’t left or right but new and better. That’s how we win the future. It’s new and better."
599,2,1,Ryan,candidate,04:58,"A new and better economy. A new and better education system. A new and better healthcare system that focuses on prevention. An education system that focuses on the trauma of our kids. There’s not going to be a savior, not going to be a superstar that’s going to fix all this. It’s going to be you and me. It’s going to be us. That’s how we fix this country. You and I coming together to do big things to imagine the new country that we want by coming together. Not left or right, new and better."
600,2,1,Tapper,proctor,05:38,Governor Hickenlooper.
601,2,1,Hickenlooper,candidate,05:41,Thank you. What a night. I’ve loved it. I’d like to ask every American to imagine that you are facing life threatening surgery tomorrow. Would you choose a doctor who had a track record of proven success who’d actually done the work or someone who had just talked about it? That’s the question we’re facing in this primary.
602,2,1,Hickenlooper,candidate,06:03,"I’ve actually got a track record as a small business owner, as a mayor and as a governor. We expanded healthcare in Colorado and got near universal coverage. We fought climate change directly. We beat the NRA. For the last three years, we’ve been the number one economy in the country. We can ramp all that out."
603,2,1,Hickenlooper,candidate,06:23,"I’m as progressive as anybody up on this stage, but I’m also pragmatic. I’ve done the things that most of these other people are just talking about, and I know I can get results. I can lead the people of this country toward a stronger, a healthier and a more secure future and defeat Donald Trump and return this country to its glory. Thank you."
604,2,1,Tapper,proctor,06:49,Senator
605,2,1,Klobuchar,candidate,06:50,"Well, thank you Detroit. To win we have to listen to people. Out there today is Casey Joe’s mom. Casey Joe was a champion high school swimmer from a small town. She got sick, went to the emergency room and got hooked on opioids. The last thing that she said to her mom was, “Momma, it’s not my fault,” and she died."
606,2,1,Klobuchar,candidate,07:12,"A lot of Americans say the same thing every day, and that is what I will stand up for. What I will stand up against are companies like those pharma companies that got her hooked on those opioids and didn’t tell the doctors or the patients what was going to happen."
607,2,1,Klobuchar,candidate,07:26,"We need someone that has people’s back. We also need someone that can win, and I have won in these red districts. I win in the Midwest. I can win in states like Wisconsin, and Michigan and Iowa. I also will do my job without fear or favor just like I did as a prosecutor and get through the gridlock like I’ve done as a senator where I’ve passed over a hundred bills where I’ve been the lead Democrat."
608,2,1,Klobuchar,candidate,07:51,"Last, yes, I will govern with integrity. We have the President where people turn off their TV when they see him. Not me. I will make you proud as your president."
609,2,1,Tapper,proctor,08:02,Congressman O’Rourke.
610,2,1,O'Rourke,candidate,08:04,"We are as divided and polarized as a country as we have ever been. Right now we have a President who uses fear to try to drive us further apart. To meet this challenge, we have to have hope in one another and a faith in a future of this country that includes everyone."
611,2,1,O'Rourke,candidate,08:24,"My whole life I’ve been including people in the success of this country. Starting a business with high value, high wage, high skilled jobs in the third poorest urban county in America. Serving on the city council and holding town hall meetings every single week to remind myself who it is that I serve at the end of the day. In Congress, being in the minority but working with Democrats and Republicans alike to deliver for my constituents and this country."
612,2,1,O'Rourke,candidate,08:50,"Then in Texas this last year, traveling to every county not writing anybody off, not taking anyone for granted. At the end of the day, winning more votes than any Democrat had in the history of the state. Winning independence for the first time in decades, and winning nearly half a million Republicans and those 38 Electoral College votes in Texas are now in play. I can win them. That is how we defeat Donald Trump in November of 2020 and how we bring this divided country together again in January of 2021. Thank you."
613,2,1,Tapper,proctor,09:22,Mayor Buttigieg
614,2,1,Buttigieg,candidate,09:25,"There’s good news and bad news. I’m going to start with the bad news. Our country’s in trouble. GPD is going up, and life expectancy is going down. Think about what that means. It’s only getting tougher. By 2030, we will have passed the point of no return on climate. There could be 130 million more guns on our streets. I’ll be in my 40s then. If you have kids, think about how old they will be then."
615,2,1,Buttigieg,candidate,09:49,"Here’s the good news. It’s not too late. We can tell our kids that before we ran out of time, just before we ran out of time in 2020, we did what it took to deliver a climate that we didn’t have to wonder if it could support us, to deliver a society where race has no bearing on your health or your wealth or your relationship with law enforcement, that we did what it took to deliver an economy where a rising tide actually does lift all boats."
616,2,1,Buttigieg,candidate,10:15,"We can do this if and only if we are ready to walk away from what hasn’t worked with bold action and win, not only defeat this President but defeat his congressional allies with a defeat so big that it reunites the Republican Party with its conscience as well as bringing Democrats to office. Join me and let’s make it happen."
617,2,1,Tapper,proctor,10:36,Senator Warren.
618,2,1,Warren,candidate,10:40,"From the time I was seven years old, I had a dream. I wanted to be a public school teacher, but my daddy ended up as a janitor. By the time I graduated from high school, my family didn’t have the money to send me off to college. My big chance was what was then a commuter college that cost $50 a semester."
619,2,1,Warren,candidate,11:00,"For me, what this election is all about is opportunity. Every budget, every policy that we talk about is about who’s going to get opportunity. Is it going to go to the billionaires, or is it going to go to our kids? Right now for decades, we have had a government that has been on the side of the rich and the powerful. It has been on the side of the wealthy. That means it has not been on the side of everyone else. Not on the side of people living on our Native American reservations, people living in inner cities, people living on small farms and small communities across this country."
620,2,1,Warren,candidate,11:38,"How do we beat it? We beat it by being the party of big structural change. Give people a reason to show up and vote. We beat it by building a grassroots movement across this country, not showing up behind closed doors with millionaires but actually building it person-by-person across this country with small dollar donations, with volunteers, with people who show up and say, “I have a stake in this democracy.”"
621,2,1,Warren,candidate,12:10,"I will not only beat Donald Trump in 2020, I’ll start to make real change come 2021."
622,2,1,Tapper,proctor,12:19,Senator Sanders.
623,2,1,Sanders,candidate,12:22,"As somebody who grew up in a family that lived in a rent controlled apartment in Brooklyn, New York and lived paycheck to paycheck, I’m running for president not just to defeat the most dangerous president in this history of this country, a guy who’s a racist, and a sexist and a homophobe. I’m running to transform this country and to stand with the working class of America, which for the last 45 years has been decimated."
624,2,1,Sanders,candidate,12:53,"Two days ago, I had a remarkable experience, which should tell you everything you need to know about what’s going on in America. I took 15 people with diabetes from Detroit a few miles into Canada, and we bought insulin for one-tenth the price being charged by the crooks who run the pharmaceutical industry in America today."
625,2,1,Sanders,candidate,13:17,"It’s not just the price fixing and the corruption and the greed of the pharmaceutical industry, it’s what’s going on in the fossil fuel industry. It’s what’s going on in Wall Street. It’s what’s going on with the prison industrial complex. We need a mass political movement."
626,2,1,Sanders,candidate,13:37,Please go to BernieSanders.com. Become one of our million volunteers. Stand up and take on the greed and corruption of the ruling class of this country. Let’s create a government and an economy that works for all of us not just the one percent.
627,2,1,Tapper,proctor,13:57,"Candidates, thank you so much. That completes tonight’s debate. Join us tomorrow night at 8:00 PM Eastern time for round two. Ten more Democratic candidates for president right back here in Detroit. Now stay tuned for special coverage of tonight’s debate with Anderson Cooper and Chris Cuomo. That begins right now."
628,2,1,Cooper,proctor,14:22,"There you have it. Night one of the CNN Democratic Debates here in Detroit. It certainly lived up to the billing in many ways. We saw candidates clashing onstage, sometimes sharply, on policy without resorting to name calling at all. We saw Bernie Sanders and Elizabeth Warren answer tough questions from their opponents and the panel on healthcare and how to pay for it."
629,2,1,Cooper,proctor,14:45,"There is certainly a clear divide in the Democratic Party right now across a wide range of issues, and that too played out onstage. Now, whether or not, as Senator Warren said a moment ago, Democrats want to be the party of big structural change, it was a serious clash of ideas certainly, and philosophies, and yes, personalities as well."
