statement_no,debate,night,speaker,speaker_type,timestamp,statement
563,1,2,Swalwell,candidate,44:00,"Our first act in foreign policy, we’re breaking up Russia and making up with NATO."
564,1,2,Maddow,proctor,44:04,Thank you all. Thank you all.
565,1,2,Bennet,candidate,44:06,That’s a good plan.
566,1,2,Maddow,proctor,44:07,"Last question for Vice President Biden tonight. You have made your decades of experience in foreign policy a pillar of your campaign. But when the time came to say “yes” or “no” on one of the most consequential foreign policy decisions of the last century, you voted for the Iraq war. You have since said you regret that vote. But why should voters trust your judgment when it comes to making a decision about taking the country to war the next time?"
567,1,2,Biden,candidate,44:31,"Because once the Bush abused that power. What happened was we got elected after that. I made sure the President turned to me and said, “Joe, get our combat troops out of Iraq.” I was responsible for getting 150,000 combat troops out of Iraq and my son was one of them. I also think we should not have combat troops in Afghanistan. It’s long overdue. It should end. And thirdly, I believe that you’re not going to find anybody who has pulled together more of our alliances to deal with with what is the real stateless threat out there. We cannot go it alone in terms of dealing with terrorism. So, I’d eliminate the act that allowed us to go into war and not the AUMF, and make sure that it could only be used for what it’s intent was, and that is to go after terrorists. But never do it alone."
568,1,2,Biden,candidate,45:24,"That’s why we have to repair our alliances. We put together 65 countries to make sure we dealt with ISIS in Iraq and other places. That’s what I would do, that’s what I have done. And I know how to do it."
569,1,2,Maddow,proctor,45:38,"Senator Sanders, 30 seconds."
570,1,2,Sanders,candidate,45:40,"One of the differences … One of the differences that Joe and I have in our record is Joe voted for that war. I helped lead the opposition to that war, which is a total disaster. Second of all, I helped lead the effort for the first time to utilize the War Powers Act, to get the United States out of the sorely- led intervention in Yemin, which is the most horrific humanitarian disaster on Earth. And thirdly, let me be very clear, I will do everything I can to prevent a war with Iran, which would be far worse than disastrous war with Iraq."
571,1,2,Maddow,proctor,46:16,"Senator Sanders, thank you."
572,1,2,Biden,candidate,46:16,You can’t go to war without informed consent of the American people.
573,1,2,Todd,proctor,46:19,"All right, guys. We got … Good news is you get more time to talk, but I have to sneak in one more break."
574,1,2,Maddow,proctor,46:24,We’ll be right back.
575,1,2,Todd,proctor,46:25,We’ll be right back with more debate.
576,1,2,Todd,proctor,46:25,(silence)
577,1,2,Kornacki,Other,46:50,"Well, here it is. This is the month to start looking at on your calendar. February 2020. That’s when all the talk ends and the voting begins and that massive, gigantic, enormous democratic presidential field, it gets thinned down, and maybe by the end of that month we’ll even have a pretty good sense who the nominee’s going to be. You know, Iowa, always in that lead-off position. The Iowa caucuses, there it is. Monday, February 3rd. The race begins in Iowa. And then traditionally, it is an eight-day stretch from Iowa to New Hampshire. First caucuses in Iowa, first primary in New Hampshire eight days later. So, you expect however many candidates are left when they get to the starting line in Iowa, there’s probably going to be far fewer eight later. Between Iowa and New Hampshire, you can expect a lot of winnowing to take place. You’ll have some clear candidates who are out in front, as well."
578,1,2,Kornacki,Other,47:39,"The next stop, this is a new one on the democratic … A relatively new one, only the last couple cycles. Nevada, caucuses in Nevada, that’s the next one. And then the big one, obviously, the South Carolina primary. The first in the South primary at the end of the month. And of course, South Carolina, very important because this is the first date where you’re going to have a really substantial black population voting. 60%, more than 60% of the Democratic electorate in the 2016 South Carolina primary was African American. So, a key test there."
579,1,2,Kornacki,Other,48:09,"Four individual contests. We’ll talk only about these states the nights they come in. That’s going to be February, but then flip the calendar. From the last day of February, look at this. Go into March. Just a couple days later, Super Tuesday. Super Tuesday, let me give you a sense of what that looks like. Massive, enormous. You go from one contest at a time, all in the same … You got California, you got Texas, you got a bunch in the South. You got Massachusetts, Minnesota. All of these states all at once. So, February’s going to produce some clarity in terms of who is a contender. Super Tuesday, mega primary, that could give us some real answers potentially in early March."
580,1,2,Kornacki,Other,49:10,( silence)
581,1,2,Holt,proctor,49:18,We are back from Miami. Now each candidate will have a final chance to make their case to the voters. 45 seconds each. We begin with Congressman Swalwell.
582,1,2,Swalwell,candidate,49:26,"We can’t be a forward-looking party if we look to the past for our leadership. I’m a congressman, but also a father of a two-year old and an infant. When I’m not changing diapers, I’m changing Washington. Most of the time, the diapers smell better. I went into Congress at 31 and I found a Washington that doesn’t work for people like you and me. It’s made of the rich and the disconnected. I was the first in my family to go to college and have student loan debt. So, I have led the effort to elect the next generation of members of Congress and we have a moment to seize. This is a can-do generation. This is the generation that will end climate chaos. This is the generation that will solve student loan debt and this is the generation that will say, “Enough is enough” and end gun violence. This generation demands bold solutions. That’s why I’m running for president."
583,1,2,Holt,proctor,50:13,"Congressman, thank you."
584,1,2,Maddow,proctor,50:13,"Mrs. Williamson, 45 seconds for your closing statements."
585,1,2,Williamson,candidate,50:16,"I’m sorry we haven’t talked more tonight about how we’re going to beat Donald Trump. I have an idea about Donald Trump. Donald Trump is not going to be beaten just by insider politics talk. He’s not going to be beaten just by somebody who has plans. He’s going to be beaten by somebody who has an idea of what this man has done. This man has reached into the psyche of the American people and he’s harnessed fear for political purposes. So, Mr. President, if you’re listening, I want you to hear me please. You have harnessed fear for political purposes and only love can cast that out. So, I, sir, I have a feeling you know what you’re doing. I’m going to harness love for political purposes. I will meet you on that field and sir, love will win."
586,1,2,Maddow,proctor,50:57,"Mrs. Williamson, thank you."
587,1,2,Todd,proctor,51:00,Senator Bennet.
588,1,2,Bennet,candidate,51:03,"Thank you. Thank you. My mom and her parents came to the United States to rebuilt their shattered lives in the only country that they could. 300 years before that, my parent’s family came searching religious freedom here. The ability for one generation to do better than the next is now severely at risk in the United States, especially among children living in poverty like the ones I used to work for in the Denver public schools. That’s why I’m running for president. I’ve had two tough races in Colorado, but by bringing people people together, not by making empty promises. And I believe we need to build a broad coalition of Americans to beat Donald Trump, end the corruption in Washington, and build a new era of American democracy and American opportunity."
589,1,2,Bennet,candidate,51:50,"This is going to be hard to do, but it’s what our parent’s would have expected, it’s what our kids deserve."
590,1,2,Todd,proctor,51:56,Senator.
591,1,2,Bennet,candidate,51:56,I hope you’ll join me in this effort. Thank you.
592,1,2,Todd,proctor,51:58,Thank you. Governor Hickenlooper.
593,1,2,Hickenlooper,candidate,52:01,"I’m a small business owner who brought that same scrappy spirit to big Colorado, one of the most progressive states in America. We expanded reproductive health to reduce teenage abortion by 64%. We were the first state to legalize marijuana and we transformed our justice system in the progress. We passed universal background checks in a purple state. We got to near universal healthcare coverage. We attacked climate change with the toughest method and regulations in the country, and for the last three years, we’ve been the number one economy in America."
594,1,2,Hickenlooper,candidate,52:35,"You don’t need big government to do big things. I know that because I’m the one person up here who’s actually done the big progressive things everyone else is talking about. If we turn towards socialism, we run the risk of helping to re-elect the worst president in American history."
595,1,2,Todd,proctor,52:51,"Thank you, Governor."
596,1,2,Maddow,proctor,52:52,"Senator Gillibrand, you have the floor for 45 seconds."
597,1,2,Gillibrand,candidate,52:55,"Women in America … Women in America are on fire. We’ve marched, we’ve organized, we’ve run for office, and we’ve won. But our rights are under attack like never before by President Trump and the Republicans who want to repeal Roe v. Wade, which is why I went to the front lines in Georgia to fight for them. As president, I will take on the fights that no one else will. I stood up to the Pentagon and repealed Don’t Ask, Don’t Tell. I’ve stood up to the banks and voted against the bailout twice. I’ve stood up to Trump more than any other senator in the U.S. Senate and I have the most comprehensive approach for getting money out of politics with publicly-funded elections to deal with political corruption."
598,1,2,Gillibrand,candidate,53:38,"Now is not the time to play it safe. Now is not the time to be afraid of first. We need a president who will take on the big challenges, even if she stands alone. Join me in fighting for this."
599,1,2,Maddow,proctor,53:51,"Senator Gillibrand, thank you."
600,1,2,Holt,proctor,53:53,"Mr. Yang, you have 45 seconds for your closing."
601,1,2,Yang,candidate,53:56,"First, I want to thank everyone who put me on this stage tonight. I am proof that our democracy still works. Democrats and Americans around the country have one question for their nominee, and that is, “Who can beat Donald Trump in 2020?” That is the right question and the right candidate to beat Donald Trump will be solving the problems that got Donald Trump elected, and will have a vision of a trickle-up economy that is already drawing thousands of disaffected Trump voters, conservatives, independents, and libertarians, as well as democrats and progressives. I am that candidate. I can build a much broader coalition to beat Donald Trump. It is not left, it is not right, it is forward, and that is where I’ll talk the country in 2020."
602,1,2,Holt,proctor,54:33,"Mr. Yang, thank you."
603,1,2,Maddow,proctor,54:34,"Senator Harris. Senator Harris, the floor is yours."
604,1,2,Harris,candidate,54:34,"Thank you. I just want to leave you with a couple of things. One, we need a nominee who has the ability to prosecute the case against four more years of Donald Trump and I will do that. Second, this election is about you. This is about your hopes, and your dreams, and your fears, and what wakes you up at three o’clock in the morning. That’s why I have what I call a 3:00 a.m. agenda that is about everything from what we need to do to deliver healthcare to how you will be able to pay the bills by the end of the month. When I think about what our country needs, I promise you I will be a president who leads with a sense of dignity, with honesty, speaking the truth, and giving the American family all that they need to get through the end of the month in a way that allows them to prosper."
605,1,2,Harris,candidate,55:33,"So, I hope to earn your support. Please join us kamalaharris.org."
606,1,2,Maddow,proctor,55:37,"Senator, thank you."
607,1,2,Todd,proctor,55:40,"Mayor Buttigieg, 45 seconds."
608,1,2,Buttigieg,candidate,55:43,"Nothing about politics is theoretical for me. I’ve had the experience of writing a letter to my family, putting it in an envelope marked “just in case”, and leaving it where they would know where to find it in case I didn’t come back from Afghanistan. I’ve experience with being in a marriage that exists by the grace of a single vote on the U.S. Supreme Court. I have the experience of guiding a community where the per capita income was below $20,000 when I took office into a brighter future. I’m running because the decisions we make in the next three or four years are going to decide how the next 30 or 40 go. When I get to the current age of the current president in the year 2055, I want to be able to look back on these years and say, “My generation delivered climate solutions, racial equality, and an end to endless war.” Help me deliver that new generation to Washington before it’s too late."
609,1,2,Todd,proctor,56:33,"Thank you. Senator Sanders, 45 seconds. The floor is yours."
610,1,2,Sanders,candidate,56:41,"I suspect people all over the country who are watching this debate are saying, “These are good people. They have great ideas.” But how come nothing really change? How come for the last 45 years wages have been stagnant for the middle class? How come we have the highest rate of childhood poverty? How come 45 million people still have student debt? How come three people own more wealth than the bottom half of America? And here is the answer. Nothing will change unless we have the guts to take on Wall Street, the insurance industry, the pharmaceutical industry, the military industrial complex, and the fossil fuel industry. If we don’t have the guts to take them on, we’ll continue to have plans, we’ll continue to have talk, and the rich will get richer, and everybody else will be struggling."
611,1,2,Todd,proctor,57:34,"Thank you, Senator."
612,1,2,Maddow,proctor,57:34,"And lastly, we’ll hear from Vice President Biden. Sir, you have 45 seconds."
613,1,2,Biden,candidate,57:40,Thank you very much. I’m ready to lead this country because I think it’s important we restore the soul of this nation. This president has ripped it out. He’s the only president in our history who has equated racist and white supremacist with ordinary and decent people. He’s the only president who has in fact engaged and embraced dictators and thumbed their nose at our allies. I’m secondly running for president because I think we have to restore the backbone of America. The poor and hardworking middle class people. You can’t do that without replacing them with the dignity they once had.
614,1,2,Biden,candidate,58:13,"Lastly, we’ve got to unite the United States of America as much as anybody says we can’t. If we do, there’s not a single thing the American people can’t do. This is the United States of America. We can do anything if we’re together. Together. So, God bless you all and may God protect our troops."
615,1,2,Maddow,proctor,58:34,"Vice President Biden, thank you."
616,1,2,Maddow,proctor,58:35,We want to thank our candidates. We’ve had two nights of spirited debate on a range-
