statement_no,debate,night,speaker,speaker_type,timestamp,statement
406,1,1,Delaney,candidate,01:42:10,"But I do think, no one’s above the law, and this president who is lawless should not be above the law. But I will tell you, Rachel, the one thing when you’re out doing as much campaigning as I’ve done, 400 events, all 99 counties in Iowa, this is not the number one issue the American people ask us about. It’s not. They want to know what we’re going to do for healthcare, how we’re going to lower pharmaceutical prices, how we’re going to build infrastructure, what we’re going to do to create jobs in their communities."
407,1,1,Delaney,candidate,01:42:38,"Last year in our country, 80% of the money for startup businesses went to 50 counties, in this country. There’s over 3000 counties in this country. That’s what they care about. They care about what’s going on in the public schools, they care about what’s going on with jobs in their communities, with their pay, with their health care, with infrastructure, these are the issues, these kinds of kitchen table pocketbook issues, are actually what most Americans care about."
408,1,1,Delaney,candidate,01:43:06,They never ask about [crosstalk 01:43:07] –
409,1,1,Maddow,proctor,01:43:07,"Congressman, thank you."
410,1,1,Delaney,candidate,01:43:08,"They never ask about him, they want to know how we’re going to solve these problems."
411,1,1,Maddow,proctor,01:43:12,"Time is up, you’ve [crosstalk 01:43:13] time."
412,1,1,Gabbard,candidate,01:43:14,"I would agree with [crosstalk 01:43:15], that if we let the Republicans run our elections, and if we do not do something about Russian interference in the election and we let Mitch McConnell stop all the backup paper ballot, then we’re not going to get what we wanted to do."
413,1,1,Todd,proctor,01:43:27,"All right. I got to sneak in a… we blew through a break which is good news to give you more time, so I got to sneak one in now."
414,1,1,Todd,proctor,01:43:33,"More of this debate, it’s picking up here. It continues right after this."
415,1,1,Female,Other,01:43:37,"We’re going to start with something different tonight. This one of those things that you have not been otherwise hearing about in the news, but stick with me."
416,1,1,Speaker 31,Other,01:43:55,Feed your mind with fresh perspective. Get your favorite MSNBC shows now as podcasts.
417,1,1,Speaker 26,Other,01:44:04,"Well, here it is. This is the month to start looking at on your calendar, February, 2020. That’s when all the talk ends and the voting begins. And that massive, gigantic, enormous Democratic presidential feel, it gets thinned down and maybe by the end of that month we’ll even have a pretty good sense of who the nominees are going to be."
418,1,1,Speaker 26,Other,01:44:23,"Iowa, always in that lead off position, the Iowa caucuses, there it is. Monday, February 3rd, the race begins in Iowa and then traditionally it is an eight day stretch from Iowa to New Hampshire. First caucuses in Iowa, first primary in New Hampshire eight days later, so you can expect however many candidates are left when they get to the starting line in Iowa, there’s probably going to be far fewer eight days later between Iowa and New Hampshire. You can expect a lot of winnowing to take place, you’ll have some clear candidates who are out in front as well."
419,1,1,Speaker 26,Other,01:44:53,"The next stop, this is a new one on the democratic, a relatively new one, only the last couple of cycles in Nevada, caucuses in Nevada that’s the next one. And then the big one, obviously, the South Carolina primary, the first in the south primary at the end of the month and of course South Carolina, very important because this is the first day we’re going to have a really substantial black population voting 60%, more than 60%, of the democratic electorate in the 2016 South Carolina Primary, was African American. So a key test there."
420,1,1,Speaker 26,Other,01:45:22,"Four individual contest. We’ll talk only about these states, the nights they come in, that’s going to be February, but then flip the calendar from the last day of February. Look at this. Go into March, just a couple days later. Super Tuesday. Super Tuesday, let me give you a sense of what that looks like. Massive, enormous. You go from one contest at a time, all in the same. You’ve got California, you got Texas, you’ve got a bunch in the south, you’ve got Massachusetts, Minnesota, all of these states all at once. So February is going to produce some clarity in terms of who is a contender, Super Tuesday, Mega Primary, I could give some real answers potentially in early March."
421,1,1,Speaker 30,Other,01:46:03,I’ve been fighting these companies my whole life.
422,1,1,Female,Other,01:46:05,Greencoat can cause cancer.[inaudible 01:46:07]. So that’s where the law comes in.
423,1,1,Speaker 30,Other,01:46:11,"If you fight for what’s right, you can change the world."
424,1,1,Female,Other,01:46:19,"Today’s show has an updated mobile app, catch up on segments from the show that you missed. You can watch our digital original videos, shop our favorite deals. All you have to do is text TODAY to 66866, simple, and download."
425,1,1,Male,Other,01:46:34,"The first presidential debate of the 2020 election, a two night event, Wednesday, June 26th and Thursday, June 27th, live from Miami on NBC, MSNBC, Telemundo, and NBC News Now."
426,1,1,Male,Other,01:46:52,"Don’t miss night two, of the democratic debate as 10 more candidates battle it out. Tomorrow at 9 Eastern, on NBC, MSNBC, and Telemundo."
427,1,1,Holt,proctor,01:47:02,"We’re back from Miami, it’s time now for closing statements. Each candidate has 45 seconds. We want to begin with former Congressman Delaney."
428,1,1,Delaney,candidate,01:47:20,I’m closing now?
429,1,1,Holt,proctor,01:47:21,Closing.
430,1,1,Delaney,candidate,01:47:21,Okay.
431,1,1,Holt,proctor,01:47:22,45 seconds. We could go on.
432,1,1,Delaney,candidate,01:47:26,"Together we are on a mission. We’re on a mission to find the America that’s been lost, lost through infighting, lost through inaction, we’re so much better than this. We’re a country that used to do things. We saved the world. We created the American dream for millions of people like myself, the grandson of immigrants, the son of a union electrician who went on to become a successful business leader and create thousands of jobs, but we did these things with real solutions, not with impossible promises, and those are the roots that we have to get back to."
433,1,1,Delaney,candidate,01:48:01,"I’m running for president to solve these problems, to build infrastructure, to fix our broken healthcare system, to invest in communities that have been left behind to improve public education. I just don’t want to be your president to be your president, I want to be your president to do the job. This is not about me, this is about getting America working again."
434,1,1,Holt,proctor,01:48:23,Thank you.
435,1,1,Guthrie,proctor,01:48:28,"Mayor De Blasio. Mayor, your closing statement."
436,1,1,de Blasio,candidate,01:48:31,"It matters in this fight for the heart and soul of our party that we nominate a candidate who has seen the face of poverty and didn’t just talk about it, but gave people $15 minimum wage. It matters that we nominate a candidate who saw the destruction wrought by broken healthcare system and gave people universal healthcare. It matters that we choose someone who saw the wasted potential of our children, denied pre-K and gave it to every single one of them for free. These things really matter and these are the things that I’ve done in New York and I want to do the same for this whole country, because putting working people first, it matters. We need to be that party again. Let’s work together. With your help, we can put working people first again in America."
437,1,1,Guthrie,proctor,01:49:18,Thank you mayor De Blasio. Right on time.
438,1,1,Diaz-Balart,proctor,01:49:21,"Governor Inslee, 45 seconds."
439,1,1,Inslee,candidate,01:49:23,"Trudi and I have three grandchildren, and we love them all and when I was thinking about whether to run for president, I made a decision. I decided that on my last in earth I wanted to look them in the eye and tell them I did everything humanly possible to protect them from the ravages of the climate crisis. And I know to a moral certainty if we do not have the next president who commits to this as the top priority, it won’t get done. And I am the only candidate, frankly I’m surprised, I’m the only candidate who has made this commitment to make it the top priority. If you join me in that recognition of how important this is, we can have a unified national mission. We can save ourselves. We can save our children, we can save our grandchildren, and we can save literally the life on this planet. This is our moment."
440,1,1,Diaz-Balart,proctor,01:50:19,"Governor, thank you."
441,1,1,Todd,proctor,01:50:20,"Congressman Ryan, you have 45 seconds."
442,1,1,Ryan,candidate,01:50:23,"There’s nothing worse than not being heard. Nothing worse than not being seen, and I know that because I’ve represented for 17 years in Congress, a forgotten community. They’ve tried to divide us, who’s white? Who’s black? Who’s gay? Who’s straight? Who’s a man? Who’s a woman? And they ran away with all the gold because they divided the working class. It’s time for us to come together. I don’t know how you feel, but I’m ready to play some offense. I come from the middle of industrial America, but these problems are all over our country. There’s a tent city in LA, there’s homeless people, and people around our country who can’t afford a home. It’s time for us to get back on track. The teacher in Texas, the nurse in New Hampshire, the waitress in Wisconsin, all of us coming together playing offense with an agenda that lifts everybody up. I will only promise you one thing, when I walk into that oval Office every morning, you will not be forgotten. Your voice will be heard. Thank you."
443,1,1,Maddow,proctor,01:51:28,"Congresswoman Gabbard, you have 45 seconds for closing."
444,1,1,Gabbard,candidate,01:51:29,"Our nation was founded on the principles of service above self, people who fled, kings who literally prospered on the backs and the sacrifices of people coming here to this country, instead putting in place a government that is of by and for the people. But that’s not what we have, instead we have a government that is of by and for the rich and powerful. This must end. As president, our White House, our White House will be a beacon of light, providing hope and opportunity ushering in a new century where every single person will be able to get the healthcare they need, where we will have clean air to breathe and clean water to drink, where we will have good paying jobs in a new green economy. Join me in ushering in this new century with peace, prosperity, Opportunity and justice for all."
445,1,1,Maddow,proctor,01:52:23,"Congresswoman, thank you."
446,1,1,Holt,proctor,01:52:27,"Secretary Castro, you have 45 seconds, sir."
447,1,1,Castro,candidate,01:52:29,[foreign language 01:52:29].
448,1,1,Castro,candidate,01:52:34,"The very fact that I can say that tonight shows the progress that we have made in this country. Like many of you, I know the promise of America. My grandmother came here when she was seven years old as an immigrant from Mexico and just two generations later, one of her grandsons is serving the United States Congress and the other one is running for president in the United States."
449,1,1,Castro,candidate,01:52:56,"If I’m elected president, I will work hard every single day so that you and your family can get good health care, your child can get a good education and that you can have good job opportunities whether you live in a big city or a small town, and on January 20th, 2021, we’ll say adios, to Donald Trump."
450,1,1,Guthrie,proctor,01:53:16,"Senator Klobuchar, the floor is yours."
451,1,1,Klobuchar,candidate,01:53:19,"Three things to know about me. First, I listen to people and that’s how I get things done. That is my focus. I have a track record of passing over a hundred bills where I’m the lead Democrat and that is because I listened and I acted, and I think that’s important in a president. Everything else just melts away. Secondly, I’m someone that can win and beat Donald Trump. I have won every place, every race, and every time, I have won in the reddest of districts, ones that Donald Trump won by over 20 points. I can win in states like Wisconsin and Iowa and in Michigan. And finally, I am not the establishment party candidate, I’ve got respect but I’m not that person. I am the one that doesn’t have a political machine that doesn’t come from money, and I don’t make all the promises that everyone up here makes, but I can promise you this, I am going to govern with integrity, I’m going to have your back, and I’m going to govern for you."
452,1,1,Guthrie,proctor,01:54:13,"Thank you, Senator."
453,1,1,Diaz-Balart,proctor,01:54:15,[foreign language 01:54:15].
454,1,1,Booker,candidate,01:54:18,[foreign language 01:54:18].
455,1,1,Booker,candidate,01:54:19,"50 years ago this month, my family moved into the town I grew up in because after being denied a house, because of the color of their skin, it was activists, mostly white activists, that stood up and fought for them. That’s the best of who we are as America. Why would I got out of law school? I moved into the inner city of New York to fight as a tenant lawyer for other people’s rights. I’ve taken on bullies and beat them. I’ve taken on tough fights and we’ve won, and we win those fights, not by showing the worst of who we are but rising to who’s the best."
456,1,1,Booker,candidate,01:54:49,"Donald Trump wants us to fight him on his turf, in his terms, we will beat him, I will beat him by calling this country to a sense of common purpose again. This is a referendum on him in getting rid of him, but it’s also a referendum on us who we are and who we must be to each other. It’s time we win this election and the way I’ll govern, is by showing the best of who we are because that’s what this country needs and deserves."
457,1,1,Diaz-Balart,proctor,01:55:14,"Senator, thank you."
458,1,1,Todd,proctor,01:55:15,"Congressman O’Rourke, 45 seconds."
459,1,1,O'Rourke,candidate,01:55:20,"Our daughter Molly turned 11 this week. I’m on this stage for her, for children across this country, including some her same age, who’ve been separated from their parents and are sleeping on concrete floors under aluminum blankets tonight. We’re going to be there for them, we’re going to confront the challenges that we face, we can’t return to the same old approach. We’re going to need a new kind of politics, one directed by the urgency of the next generation."
460,1,1,O'Rourke,candidate,01:55:48,"Those climate activists who are fighting not just for their future, but for every everyone’s, those students marching not just for their lives, but for all of ours. We’ll need a movement like the one that we led in Texas, it renewed our democracy by bringing everyone in and writing nobody off. That’s how we beat Donald Trump. That’s how we bring this great country together again. Join us, this is our moment, and the generations that follow are counting on us to meet it."
461,1,1,Todd,proctor,01:56:12,"Thank you, congressman."
462,1,1,Maddow,proctor,01:56:13,"Senator Warren, you have 45 seconds for the final, final, statement of the evening."
463,1,1,Warren,candidate,01:56:19,"Thank you. It’s a great honor to be here. Never in a million years did I think I would stand on a stage like this. I was born and raised in Oklahoma. I have three older brothers. They all joined the military. I had a dream growing up, and my dream was to be a public school teacher. By the time I graduated from high school, my family didn’t have the money for college application, much less a chance for me to go to college, but I got my chance, it was a $50 a semester commuter college. That was a little slice of government that created some opportunity for a girl, and it opened my life."
464,1,1,Warren,candidate,01:56:58,"I am in this fight because I believe that we can make our government, we can make our economy, we can make our country work not just for those at the top, we can make it work for everyone and I promise you this, I will fight for you as hard as I fight for my own family."
465,1,1,Guthrie,proctor,01:57:16,"[inaudible 01:57:16] with us tonight, and that will do it for night one of this two night event, and guess what? We’ve got 10 more candidates tomorrow night."
466,1,1,Holt,proctor,01:57:30,"We certainly hope you will join us then, but for now, that concludes our coverage of this first democratic debate from Miami, for Savannah, Jose, Chuck, and Rachel, I’m Lester Holt. Have a goodnight everyone."
